production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
6900000,7950889,1993.0,1.85,102.0,18643,6900000.0,7.7
6800000,927107,1999.0,1.85,125.0,333,15000000.0,7.3
6800000,49526,2005.0,2.35,108.0,2119,6800000.0,7.0
6800000,9533964,2003.0,2.35,101.0,490,6800000.0,6.4
6750000,6812530,2009.0,2.35,88.0,225,6500000.0,6.3
6700000,223878,2003.0,2.35,125.0,132,5000000.0,6.5
6600000,828,2009.0,2.35,88.0,2728,40455386.33009198,6.4
6500000,256873813,2014.0,2.35,99.0,2323,6500000.0,5.4
6500000,56190094,1991.0,1.85,112.0,106,6000000.0,7.8
6500000,54215416,1987.0,1.85,108.0,936,6500000.0,6.8
6500000,42488161,1981.0,1.85,107.0,1285,40455386.33009198,7.2
6500000,31899000,1980.0,2.35,104.0,2442,6500000.0,7.1
6500000,24103594,1993.0,1.85,108.0,4840,6500000.0,6.2
6500000,28383441,1999.0,2.35,102.0,2475,6500000.0,7.3
6500000,18110152,2006.0,2.35,88.0,1140,6500000.0,5.9
6500000,12376563,1971.0,2.35,115.0,394,6500000.0,7.2
6500000,10155691,1999.0,2.35,91.0,1405,6500000.0,3.6
6500000,6173485,2001.0,2.35,141.0,105,7000000.0,7.7
6500000,20412841,2011.0,2.35,101.0,15230,6500000.0,7.3
6500000,11745931,2004.0,2.35,105.0,29277,4000000.0,7.4
6500000,3027956,2013.0,2.35,116.0,13180,6500000.0,6.9
6500000,2025032,2005.0,2.35,100.0,1942,6500000.0,6.6
6500000,1033810,2004.0,2.35,97.0,21107,6500000.0,6.8
6500000,64148,2000.0,1.85,106.0,846,6500000.0,7.3
6500000,3149,2010.0,2.35,102.0,1904,6500000.0,6.5
6400000,78019031,1984.0,1.85,107.0,3582,6500000.0,8.1
6400000,79384539,2003.0,1.85,121.0,200,4800000.0,7.7
6400000,8902141,2007.0,2.35,122.0,2614,4500000.0,7.7
6400000,4199874,2009.0,1.85,98.0,1163,10000000.0,7.6
6100000,2108367,1995.0,1.85,123.0,3254,6000000.0,7.2
6000000,137963328,1986.0,1.85,120.0,42028,6000000.0,8.1
6000000,221148959,2004.0,1.85,122.0,1448,6000000.0,7.5
6000000,102308900,1969.0,2.35,110.0,2169,6000000.0,8.1
6000000,102300000,1964.0,1.66,139.0,2045,6000000.0,7.8
6000000,52302978,1980.0,1.85,124.0,5122,6000000.0,7.8
6000000,43700000,1961.0,2.2,152.0,1802,6000000.0,7.6
6000000,39846344,1980.0,1.85,98.0,14921,6000000.0,7.4
6000000,27958191,2001.0,1.85,106.0,6419,6000000.0,6.3
6000000,46634275,2008.0,2.35,109.0,1582,6000000.0,7.9
6000000,26004026,1989.0,1.85,120.0,2892,6500000.0,7.9
6000000,25244700,1981.0,2.35,106.0,2270,6000000.0,7.2
6000000,25059640,1999.0,1.85,106.0,2724,6000000.0,6.9
6000000,34449356,1995.0,2.35,106.0,20821,6000000.0,8.6
6000000,22168359,1989.0,1.85,89.0,584,8000000.0,5.1
6000000,20400000,1946.0,1.37,144.0,2037,8000000.0,6.9
6000000,20695413,2000.0,1.85,90.0,4611,6000000.0,7.5
6000000,49155371,2006.0,2.35,121.0,1184,6000000.0,7.7
6000000,18504539,2003.0,1.85,91.0,1660,40455386.33009198,7.3
6000000,14545844,1988.0,1.85,121.0,1284,6500000.0,5.8
6000000,18209872,2007.0,1.85,89.0,1752,6000000.0,2.9
6000000,12793213,1988.0,1.85,104.0,10430,6000000.0,6.2
6000000,31716953,1997.0,2.35,86.0,773,40455386.33009198,6.2
6000000,58809149,1998.0,1.85,99.0,1462,9000000.0,6.8
6000000,11784569,1995.0,1.85,98.0,3221,6000000.0,6.1
6000000,10106975,2011.0,1.85,99.0,11328,5000000.0,6.8
6000000,10557291,2000.0,1.85,122.0,1517,6000000.0,7.0
6000000,17252287,2008.0,1.78,42.0,844,6000000.0,6.5
6000000,6852450,1999.0,1.85,101.0,2697,6000000.0,5.9
6000000,8173486,2009.0,1.85,104.0,3825,6000000.0,7.4
6000000,21197454,2011.0,2.35,96.0,3569,6000000.0,7.3
6000000,10619770,1999.0,1.85,90.0,7103,6000000.0,7.2
6000000,21787233,1998.0,1.85,97.0,2103,40455386.33009198,7.0
6000000,4713059,2009.0,1.85,90.0,1831,6000000.0,5.1
6000000,4398989,1999.0,2.35,96.0,5668,6000000.0,5.3
6000000,6591365,2014.0,2.35,106.0,18947,6000000.0,6.7
6000000,3273588,1993.0,1.85,99.0,382,6000000.0,6.7
6000000,3748479,2001.0,1.85,95.0,993,6000000.0,7.8
6000000,3456602,2003.0,2.35,99.0,8297,6000000.0,7.2
6000000,3330012,2008.0,2.35,99.0,2748,6000000.0,7.0
6000000,2522928,2001.0,1.85,95.0,489,6000000.0,5.8
6000000,11348205,2011.0,2.35,104.0,2430,6000000.0,6.1
6000000,1290920,2001.0,1.85,84.0,1407,40455386.33009198,6.4
6000000,773490,1991.0,1.85,107.0,2000,6000000.0,3.8
6000000,509424,1969.0,2.35,144.0,2379,6244087.0,8.0
6000000,408159,2010.0,1.85,90.0,2370,6000000.0,5.7
6000000,391942,1979.0,1.85,110.0,297,6000000.0,7.0
6000000,267194,2002.0,1.85,97.0,841,40455386.33009198,6.7
6000000,181798,2003.0,1.66,104.0,282,40455386.33009198,6.6
6000000,119452,2006.0,1.85,97.0,1081,6000000.0,6.2
6000000,117796,2009.0,2.35,96.0,2163,6000000.0,6.7
6000000,1673635,2012.0,2.35,95.0,27575,12000000.0,6.3
6000000,1365108,1977.0,1.85,117.0,15604,7840000.0,7.4
6000000,4316497,2001.0,2.35,107.0,2440,6000000.0,6.2
6000000,36497,2008.0,1.85,85.0,14599,6000000.0,4.7
6000000,32544,2014.0,2.126976154236567,86.0,12772,6000000.0,5.8
6000000,26007,2006.0,2.126976154236567,152.0,105,40455386.33009198,8.3
6000000,13722,2009.0,1.85,87.0,1227,40455386.33009198,5.9
5952000,2120439,1983.0,1.85,89.0,477,5952000.0,7.3
5900000,3895664,2002.0,1.85,111.0,1858,5300000.0,7.3
5800000,9662214,2008.0,2.35,103.0,219,4000000.0,7.1
5800000,15091,2012.0,2.35,88.0,1443,40455386.33009198,5.4
5700000,69582,1998.0,1.85,94.0,1477,40455386.33009198,6.4
5700000,86051320,2002.130733382389,16.0,25.0,1239,40455386.33009198,8.4
5600000,74566042,2002.0,1.85,112.0,2201,3500159.0,6.7
5600000,7009668,2006.0,1.85,95.0,2000,5600000.0,2.1
5600000,3281898,2002.0,1.85,141.0,2584,5600000.0,6.9
5600000,531806,2010.0,2.126976154236567,105.0,72,40455386.33009198,3.4
5600000,14683763,2012.0,2.126976154236567,141.0,1065,40455386.33009198,4.3
5600000,18527766,2009.0,1.85,85.0,73,5600000.0,6.6
5500000,159616327,1973.0,1.85,129.0,2387,5500000.0,8.3
5500000,57453142,1981.0,1.85,125.0,1651,5500000.0,7.2
5500000,50458356,2005.0,1.85,116.0,2723,5500000.0,5.6
5500000,35811509,1996.0,1.85,105.0,888,5500000.0,7.7
5500000,41268579,2013.0,2.35,90.0,44265,3000000.0,6.6
5500000,15700000,1973.0,2.35,105.0,17599,5500000.0,7.6
5500000,8761608,2001.0,1.85,111.0,34106,7000000.0,7.4
5500000,15155021,2001.0,1.85,91.0,16768,5500000.0,7.1
5500000,4865000,1980.0,2.35,95.0,396,40455386.33009198,3.4
5500000,6148823,2003.0,1.85,92.0,1033,5000000.0,6.7
5500000,1060512,2003.0,1.85,104.0,1315,5000000.0,6.6
5500000,13480196,2011.0,1.85,93.0,391,3850000.0,7.2
5500000,56653,2001.0,2.35,99.0,6776,5500000.0,4.9
5500000,28468,2011.0,1.85,96.0,561,9000000.0,5.3
5500000,24956,2013.0,1.85,99.0,81,5500000.0,6.1
5500000,863895,2014.0,2.126976154236567,129.0,631,5500000.0,5.6
5400000,8133256,2002.0,2.35,99.0,118,40455386.33009198,7.4
5300000,29197694,2006.0,2.35,157.0,1519,40455386.33009198,8.4
5300000,440821,2012.0,2.35,94.0,1832,4000000.0,6.3
5250000,786677,2007.0,1.85,96.0,4883,5250000.0,5.0
5250000,20097,1999.0,1.85,90.0,6111,40455386.33009198,7.7
5200000,1695126,2004.0,1.85,98.0,955,6000000.0,7.6
5200000,11633427,2011.0,2.126976154236567,128.0,787,40455386.33009198,6.2
5100000,9709597,1980.0,1.85,103.0,454,5100000.0,7.3
5000000,374890034,2002.0,1.85,95.0,1495,5000000.0,6.6
5000000,202053386,2011.0,1.85,94.0,2371,5000000.0,5.8
5000000,152925093,2005.0,1.85,95.0,4134,4000000.0,6.6
5000000,161921515,2013.0,2.35,106.0,2975,5000000.0,6.6
5000000,106582999,2016.0,2.35,104.0,14504,15000000.0,7.3
5000000,79282312,2002.0,1.85,87.0,1770,5000000.0,6.6
5000000,87536016,2016.0,2.35,81.0,3344,4900000.0,6.9
5000000,140619520,2012.0,1.85,96.0,799,5000000.0,4.6
5000000,103590271,2014.0,2.35,89.0,5056,5000000.0,4.4
5000000,44793222,1987.0,1.85,88.0,1584,4500000.0,6.6
5000000,41833347,1975.0,2.35,113.0,971,5000000.0,7.1
5000000,36000000,1953.0,2.2,135.0,1920,5000000.0,6.8
5000000,34872033,1991.0,1.85,93.0,42002,8500000.0,4.9
5000000,64240813,2003.0,1.85,109.0,11736,4500000.0,7.3
5000000,86362372,2014.0,1.78,101.0,2161,5000000.0,5.0
5000000,44115496,2013.0,2.35,104.0,2071,5000000.0,6.5
5000000,60611845,2013.0,2.35,117.0,17738,5000000.0,8.0
5000000,39157326,2015.0,1.85,103.0,259,5000000.0,6.8
5000000,26010864,1980.0,2.35,124.0,13864,5000000.0,8.2
5000000,35341814,2015.0,2.35,83.0,11771,3300000.0,5.2
5000000,39723096,2000.0,2.35,113.0,1997,9000000.0,8.5
5000000,25861249,2011.0,1.85,90.0,15710,5000000.0,6.4
5000000,27342246,2006.0,1.85,97.0,2990,5000000.0,7.4
5000000,109280263,2000.0,1.85,110.0,1122,5000000.0,7.7
5000000,26853810,2013.0,1.85,103.0,8375,5000000.0,7.4
5000000,41799626,2014.0,1.85,93.0,1410,5000000.0,6.1
5000000,21277770,1997.0,1.85,134.0,428,5000000.0,7.2
5000000,20659423,1982.0,2.35,102.0,854,3500000.0,7.3
5000000,19438638,1991.0,1.85,94.0,2523,5000000.0,5.1
5000000,19421271,1999.0,1.33,77.0,2908,5000000.0,5.0
5000000,22141647,2016.0,2.35,134.0,2410,40455386.33009198,7.1
5000000,25032000,1981.0,1.85,129.0,2014,5000000.0,6.7
5000000,41699612,2014.0,1.85,101.0,19673,5000000.0,7.5
5000000,26517819,2011.0,1.33,86.0,1520,5000000.0,5.2
5000000,17499242,2014.0,1.85,106.0,2840,5000000.0,5.2
5000000,15126948,1995.0,1.85,93.0,1227,5000000.0,4.9
5000000,15000000,1954.0,2.55,139.0,2112,5000000.0,6.6
5000000,14843425,1997.0,1.85,109.0,3843,6000000.0,7.3
5000000,19600000,1981.0,1.85,99.0,14306,5000000.0,6.4
5000000,31149251,2012.0,2.35,94.0,12306,5000000.0,5.3
5000000,33649881,2001.0,1.85,106.0,361,2000000.0,7.7
5000000,30332385,2004.0,2.35,99.0,1686,4000000.0,8.0
5000000,15318257,2008.0,1.85,82.0,4856,5000000.0,3.8
5000000,12961389,1996.0,2.35,135.0,11400,5000000.0,7.6
5000000,12947763,1986.0,2.35,89.0,1160,5000000.0,6.2
5000000,12592907,1982.0,1.85,110.0,2943,5000000.0,7.2
5000000,12232628,1983.0,1.85,107.0,2383,5000000.0,6.3
5000000,17329337,2008.0,2.35,91.0,2528,8000000.0,6.9
5000000,20765083,2016.0,2.126976154236567,92.0,2848,5000000.0,3.5
5000000,11014090,1932.0,1.37,79.0,1284,800000.0,6.6
5000000,11000000,1959.0,2.2,141.0,1332,5000000.0,6.2
5000000,10751126,1982.0,1.85,90.0,23714,8000000.0,6.2
5000000,10732909,2009.0,1.85,99.0,2269,8000000.0,6.1
5000000,10537341,2014.0,2.35,98.0,2705,5000000.0,5.4
5000000,9669521,2016.0,2.126976154236567,96.0,3552,5000000.0,4.5
5000000,16628751,2000.0,1.85,82.0,315,5000000.0,5.9
5000000,10206551,2004.0,1.85,92.0,5668,5000000.0,6.9
5000000,8000000,1976.0,1.85,106.0,1199,5000000.0,6.6
5000000,7100000,1978.0,2.35,126.0,13591,5000000.0,6.3
5000000,6755271,2001.0,1.85,90.0,3004,5000000.0,5.3
5000000,6157157,1989.0,1.85,150.0,3942,5000000.0,7.0
5000000,16515203,2010.0,1.78,41.0,55,5000000.0,6.9
5000000,6590172,2006.0,2.35,90.0,5202,40455386.33009198,7.0
5000000,5476060,2001.0,1.85,95.0,5245,5000000.0,6.4
5000000,10676073,2009.0,2.35,97.0,19404,5000000.0,7.9
5000000,4816142,2015.0,2.35,121.0,6617,5000000.0,4.6
5000000,4414753,2006.0,1.85,90.0,5900,40455386.33009198,5.4
5000000,7951247,1997.0,2.35,112.0,2820,5000000.0,7.7
5000000,4815890,2008.0,2.35,110.0,25676,5000000.0,6.8
5000000,3707583,1982.0,2.126976154236567,87.0,1324,5000000.0,6.2
5000000,3807503,2015.0,2.35,95.0,1836,5000000.0,7.1
5000000,5438120,1994.0,2.35,108.0,14574,5000000.0,7.4
5000000,2821010,2010.0,2.35,97.0,10517,5000000.0,6.4
5000000,2786939,2014.0,2.35,112.0,12897,5000000.0,7.0
5000000,6205034,2010.0,1.85,91.0,1582,5000000.0,7.0
5000000,2080693,1998.0,1.85,116.0,1209,5000000.0,7.0
5000000,8655397,2004.0,2.35,94.0,24994,5000000.0,7.7
5000000,1050861,1992.0,1.85,103.0,1201,5000000.0,6.8
5000000,851690,2014.0,2.126976154236567,99.0,3382,5000000.0,4.4
5000000,894030,2003.0,1.85,98.0,5185,5000000.0,6.3
5000000,648183,2006.0,2.35,88.0,1665,5000000.0,5.6
5000000,407488,1996.0,1.85,91.0,648,7000000.0,7.1
5000000,353480,1996.0,2.35,97.0,13718,5000000.0,6.1
5000000,1375194,2007.0,2.35,136.0,172,40455386.33009198,7.4
5000000,228830,2008.0,2.35,118.0,6,40455386.33009198,7.5
5000000,5476793,2010.0,2.35,89.0,2958,40455386.33009198,7.6
5000000,282687,2008.0,1.85,90.0,4987,5000000.0,7.3
5000000,121016,1947.0,1.37,95.0,538,3209000.0,6.2
5000000,99147,1998.0,1.85,90.0,3207,2000000.0,6.2
5000000,96760,2004.0,1.85,95.0,2984,5000000.0,4.6
5000000,861325,2007.0,1.85,90.0,408,5000000.0,6.2
5000000,56001,2014.0,2.126976154236567,105.0,1986,5000000.0,7.5
5000000,83356,2004.0,2.35,103.0,1789,5000000.0,3.3
5000000,7556,2015.0,2.126976154236567,91.0,117,5000000.0,4.2
5000000,4568257,2009.0,2.126976154236567,90.0,3217,40455386.33009198,4.5
5000000,1504960,2008.0,2.35,92.0,1258,2500000.0,6.2
4900000,23347469,2009.0,1.85,99.0,1519,4000000.0,7.3
4900000,6924321,2011.0,2.35,107.0,2363,3000000.0,6.5
4900000,15198,2007.0,2.35,89.0,2668,5000000.0,5.3
4833610,34175000,1996.0,1.85,148.0,3967,890000.0,8.0
4800000,82241110,2005.0,2.35,93.0,2990,4800000.0,5.9
4800000,4494560,2013.0,1.85,90.0,34779,4800000.0,5.7
4750000,4972016,2011.0,2.35,121.0,1520,5000000.0,7.4
4750000,3061763,2005.0,2.35,94.0,3690,2800000.0,6.8
4700000,1705139,1988.0,1.85,118.0,2545,4700000.0,6.7
4700000,239962,2006.0,1.85,98.0,11703,40455386.33009198,6.8
4638783,11000000,1973.0,2.35,106.0,2409,4638783.0,7.4
4600000,3479302,2005.0,2.126976154236567,79.0,286,40455386.33009198,5.4
4600000,36751984,2013.0,2.126976154236567,108.5771861260381,5,40455386.33009198,7.1
4600000,3099369,2004.0,1.85,105.0,18105,40455386.33009198,7.8
4600000,968805,2007.0,1.85,97.0,15093,4600000.0,5.9
4600000,731767,1980.0,1.85,94.0,498,2200000.0,7.2
4600000,731767,2006.0,1.85,100.0,122,40455386.33009198,7.3
4500000,81198894,1984.0,1.85,96.0,3113,4500000.0,6.7
4500000,242895809,1994.0,1.66,117.0,1862,4500000.0,7.1
4500000,47923795,1980.0,1.85,104.0,1662,4500000.0,5.7
4500000,27092880,1982.0,1.85,90.0,5002,4500000.0,7.2
4500000,13417292,2002.130733382389,16.0,43.0,1587,40455386.33009198,7.7
4500000,25344490,2002.0,2.35,108.0,26050,15000000.0,7.7
4500000,10400000,1956.0,1.66,115.0,588,4500000.0,7.4
4500000,7011317,1996.0,1.85,109.0,3668,4500000.0,7.4
4500000,7388858,2000.0,1.37,102.0,2235,4500000.0,8.4
4500000,3500000,1945.0,1.37,100.0,496,40455386.33009198,7.1
4500000,5428387,1998.0,2.0,115.0,371,700000000.0,7.2
4500000,1500000,1986.0,1.85,122.0,2762,4500000.0,7.5
4500000,7301393,2001.0,2.35,133.0,17040,4500000.0,8.1
4500000,1022649,2002.0,1.85,106.0,2110,2000000.0,6.8
4500000,281447,2009.0,1.85,98.0,5041,40455386.33009198,6.5
4500000,597989,2015.0,2.35,95.0,1885,8500000.0,5.6
4500000,4556982,2002.0,1.85,109.0,131,40455386.33009198,7.9
4500000,2481925,2009.0,2.35,104.0,15860,4500000.0,5.9
4500000,92723,2001.0,1.85,99.0,29325,2500000.0,6.5
4500000,7838405,2012.0,2.35,112.0,4810,3000000.0,6.1
4500000,11774,2014.0,2.126976154236567,103.0,3089,4500000.0,5.8
4400000,108981275,1975.0,1.85,133.0,2176,4400000.0,8.7
4400000,36145695,1976.0,1.85,87.0,2951,4400000.0,6.7
4400000,9969237,2016.0,2.35,130.0,151,4400000.0,8.5
4300000,39374600,2002.0,2.35,101.0,497,6000000.0,7.6
4300000,10158355,2000.0,2.35,89.0,1291,40455386.33009198,7.3
4300000,9791282,2009.0,2.35,133.0,1045,150000000.0,7.2
4200000,8078683,2002.130733382389,16.0,60.0,3026,40455386.33009198,8.1
4200000,101740,2009.0,2.35,90.0,1951,4000000.0,5.0
4030000,2542264,1997.0,1.85,93.0,938,40455386.33009198,7.1
4000000,109492484,1981.0,1.85,94.0,582,4000000.0,6.2
4000000,62546695,1992.0,2.35,112.0,2412,2300000.0,7.3
4000000,117085297,2003.0,1.85,101.0,32015,4000000.0,7.8
4000000,38251425,1977.0,1.37,93.0,12691,4000000.0,8.1
4000000,36000000,1952.0,1.37,152.0,825,4000000.0,6.7
4000000,52819253,2015.0,2.35,91.0,4807,4000000.0,4.6
4000000,49800000,1995.0,1.66,111.0,14823,3600000.0,7.6
4000000,43766463,2001.0,2.35,112.0,13707,4000000.0,7.1
4000000,50692666,2014.0,1.85,165.0,673,4000000.0,8.0
4000000,36275469,2010.0,1.85,106.0,18645,3500000.0,7.1
4000000,21206861,2014.0,1.85,86.0,4073,4000000.0,4.7
4000000,25448707,2013.0,2.35,93.0,46868,5000000.0,4.0
4000000,14237880,1985.0,1.85,108.0,2020,4000000.0,7.3
4000000,14237880,1985.0,1.85,108.0,2020,4000000.0,7.3
4000000,13000000,1988.0,2.35,93.0,837,4000000.0,7.3
4000000,11744471,1963.0,2.35,172.0,1785,4000000.0,8.3
4000000,10941801,2004.0,1.85,109.0,2649,40455386.33009198,5.4
4000000,40107018,2006.0,1.85,96.0,20132,4000000.0,6.7
4000000,10097096,2001.0,1.85,93.0,955,4000000.0,4.6
4000000,9821335,2000.0,1.85,82.0,3354,6000000.0,4.0
4000000,11131455,2003.0,2.35,101.0,3086,3200000.0,7.0
4000000,8200000,1961.0,1.66,120.0,1652,4000000.0,7.4
4000000,10770993,2006.0,1.85,81.0,50831,4000000.0,5.9
4000000,7555256,1995.0,1.85,82.0,1002,40455386.33009198,4.6
4000000,11799060,2002.0,1.85,110.0,19928,4000000.0,6.7
4000000,6000000,1969.0,1.85,127.0,753,4000000.0,6.3
4000000,4630045,2006.0,1.85,90.0,1566,40455386.33009198,6.0
4000000,4301000,1995.0,1.85,110.0,7921,4000000.0,6.7
4000000,9413956,2002.0,1.85,104.0,2251,4000000.0,7.1
4000000,3816594,2003.0,1.85,96.0,972,8000000.0,2.7
4000000,3468572,1988.0,1.85,110.0,1966,4000000.0,7.3
4000000,2922988,1996.0,1.85,84.0,3559,4000000.0,7.6
4000000,5966671,2011.0,2.35,102.0,48,4000000.0,8.5
4000000,3858964,2007.0,2.55,93.0,776,4000000.0,6.5
4000000,1989035,2011.0,2.35,83.0,2353,40455386.33009198,6.6
4000000,1919197,2005.0,2.35,96.0,1208,4000000.0,6.6
4000000,1983596,2011.0,1.85,88.0,4777,4000000.0,6.2
4000000,973613,2005.0,1.85,101.0,1215,4000000.0,6.9
4000000,800000,1987.0,1.85,87.0,1700,4000000.0,4.8
4000000,563711,2002.0,1.85,99.0,3130,4000000.0,7.0
4000000,399793,1999.0,1.78,106.0,4343,4000000.0,5.4
4000000,373375,2013.0,2.35,117.0,13607,4000000.0,6.9
4000000,354704,1987.0,1.85,102.0,11083,1300000.0,5.9
4000000,302204,1997.0,2.35,99.0,975,3000000.0,6.6
4000000,267972,2000.0,1.85,85.0,2282,1500000.0,6.3
4000000,185577,1999.0,1.85,86.0,2805,4000000.0,6.3
4000000,324218,2014.0,2.35,104.0,1281,4000000.0,6.0
4000000,4854356,2013.0,2.35,120.0,824,4000000.0,7.7
4000000,146402,2002.0,1.85,113.0,387,4000000.0,7.7
4000000,120016,2010.0,2.35,106.0,916,9500000.0,7.0
4000000,75078,2000.0,1.85,103.0,1403,14000000.0,6.3
4000000,64359,1998.0,2.126976154236567,93.0,643,2500000.0,5.9
4000000,34145,1998.0,2.35,100.0,5796,4000000.0,5.0
4000000,679482,2010.0,2.35,98.0,1038,650000.0,6.5
4000000,12836,1997.0,1.85,92.0,20135,4000000.0,5.8
4000000,978527,2011.0,2.35,119.0,10984,4000000.0,6.0
4000000,4327,2012.0,2.35,93.0,242,4000000.0,5.2
4000000,442550,2011.0,2.35,99.0,2631,4000000.0,6.3
4000000,63180,2003.0,2.35,90.0,1298,40455386.33009198,6.3
3900000,390525192,1939.0,1.37,226.0,1862,3977000.0,8.2
3900000,28350000,1966.0,1.66,120.0,1238,2000000.0,7.9
3800000,23689877,1976.0,1.85,121.0,5987,3800000.0,8.1
3800000,41914,2009.0,1.85,92.0,3229,40455386.33009198,7.3
3800000,340930,2009.0,2.35,99.0,298,3800000.0,6.9
3800000,14873,1965.0,2.35,152.0,2888,3800000.0,6.8
3768785,8000000,1950.0,1.37,107.0,731,3768785.0,7.0
3750000,2436111,2010.0,1.85,97.0,1269,40455386.33009198,7.3
3750000,44462,2009.0,2.35,95.0,2658,3500000.0,6.8
3716946,5000000,1970.0,1.85,121.0,1970,3716946.0,7.3
3600000,44785053,1969.0,1.85,113.0,465,3600000.0,7.9
3500000,83453539,1980.0,1.85,88.0,2726,3500000.0,7.8
3500000,257938649,1997.0,1.85,91.0,2323,3500000.0,7.2
3500000,257938649,1997.0,1.85,91.0,2323,3500000.0,7.2
3500000,27731527,1993.0,1.85,97.0,3036,3500000.0,7.5
3500000,27936778,1995.0,1.85,97.0,3455,3500000.0,7.3
3500000,40454520,2015.0,1.66,92.0,1122,3500000.0,6.8
3500000,14000000,1987.0,1.85,85.0,3617,3500000.0,6.0
3500000,13007551,1967.0,2.35,134.0,970,3500000.0,8.0
3500000,12800000,1959.0,1.78,149.0,646,3500000.0,7.6
3500000,12600000,1972.0,1.85,116.0,771,2000000.0,7.5
3500000,12000000,1966.0,2.35,121.0,2402,3500000.0,7.0
3500000,10317779,1998.0,1.85,93.0,987,3500000.0,3.9
3500000,13795053,1996.0,1.85,96.0,995,3500000.0,6.1
3500000,6451628,1998.0,2.35,105.0,4238,3500000.0,7.5
3500000,5923044,1987.0,1.85,37.0,1347,3600000.0,7.8
3500000,3293258,2001.0,1.85,81.0,2238,3000000.0,5.2
3500000,221096,2006.0,1.85,101.0,3574,3500000.0,6.5
3500000,182695,2016.0,1.85,105.0,1043,3500000.0,4.7
3500000,113783,2005.0,1.85,98.0,20009,3500000.0,6.4
3500000,96793,2004.0,2.35,91.0,6380,3500000.0,5.3
3500000,29233,2015.0,2.126976154236567,100.0,24,3500000.0,7.0
3500000,9871,1998.0,1.37,104.0,2406,1000000.0,5.5
3400000,31063038,1977.0,1.85,94.0,2861,3400000.0,6.7
3400000,20433227,2011.0,1.85,107.0,22834,3500000.0,7.1
3400000,4124277,2008.0,1.66,92.0,3608,3000000.0,6.5
3400000,12636,2011.0,2.35,99.0,320,40455386.33009198,6.1
3300000,33474334,2014.0,2.4,107.0,26495,3300000.0,8.5
3300000,12405473,2006.0,1.85,91.0,2747,3300000.0,7.4
3300000,5422740,1999.0,1.85,99.0,1430,2200000.0,7.1
3300000,19875,2006.0,1.85,93.0,11860,40455386.33009198,6.7
3300000,40262,2014.0,16.0,97.0,3717,3300000.0,4.5
3250000,6965361,1982.0,1.85,98.0,1105,4300000.0,6.6
3250000,7680,1999.0,2.126976154236567,92.0,2020,2000000.0,6.4
3200000,33395426,1968.0,1.85,136.0,2997,2300000.0,8.0
3200000,8000000,1962.0,1.85,113.0,2693,3200000.0,8.1
3200000,14441158,2004.0,1.85,101.0,308,3000000.0,7.5
3200000,14314407,2010.0,1.85,105.0,2016,3200000.0,7.2
3200000,2828590,2009.0,2.35,99.0,1936,40455386.33009198,7.2
3200000,690872,2005.0,2.35,95.0,170118,3200000.0,6.4
3180000,9644124,1946.0,1.37,118.0,1844,3180000.0,8.6
3100000,123407,2012.0,1.85,108.0,1962,3200000.0,5.7
3000000,177512032,2010.0,1.85,98.0,1081,3000000.0,5.7
3000000,91265155,2013.0,2.35,85.0,3708,3000000.0,5.7
3000000,87727807,2012.0,2.35,110.0,2239,3000000.0,6.8
3000000,38236338,2000.0,1.85,115.0,1964,3000000.0,6.6
3000000,33300000,1957.0,2.35,161.0,1035,3000000.0,8.2
3000000,32653000,2014.0,2.35,109.0,900,40455386.33009198,7.3
3000000,55193251,1998.0,2.35,91.0,1965,3000000.0,7.4
3000000,27788649,1997.0,1.85,98.0,4277,3000000.0,5.1
3000000,58240487,2002.0,1.85,120.0,1779,4000000.0,8.0
3000000,21163999,1985.0,1.85,87.0,1472,2200000.0,5.4
3000000,20966644,1985.0,1.66,117.0,1665,3000000.0,7.4
3000000,20123742,2009.0,2.35,132.0,91,12000000.0,7.7
3000000,19184820,2002.0,1.85,113.0,159,3000000.0,5.4
3000000,24600000,1960.0,2.35,125.0,1328,3000000.0,8.3
3000000,17570324,1958.0,1.85,108.0,649,3000000.0,8.1
3000000,17489009,1970.0,2.35,95.0,1186,3000000.0,6.1
3000000,15935068,1993.0,1.85,91.0,2899,2500000.0,4.3
3000000,15000000,1990.0,1.85,100.0,1441,3000000.0,5.3
3000000,13200000,1976.0,1.85,120.0,2811,4490375.0,6.8
3000000,13000000,1966.0,1.85,128.0,70,6000000.0,6.7
3000000,12051924,2005.0,1.85,100.0,2165,3000000.0,7.2
3000000,11052713,1985.0,2.126976154236567,97.0,1163,3000000.0,6.6
3000000,10400000,1960.0,1.66,146.0,1444,3000000.0,7.9
3000000,10172519,2009.0,1.85,84.0,4815,3000000.0,5.9
3000000,10000000,1961.0,1.75,186.0,3847,3000000.0,8.3
3000000,9017070,1999.0,1.85,94.0,1936,40455386.33009198,5.2
3000000,9012000,1948.0,1.37,126.0,2269,3000000.0,7.8
3000000,23376973,2013.0,1.85,109.0,328,3000000.0,7.9
3000000,7888000,1987.0,1.85,95.0,1389,3000000.0,3.2
3000000,7301115,2006.0,1.85,99.0,2321,3000000.0,3.0
3000000,7000000,1988.0,1.85,97.0,1395,3000000.0,6.5
3000000,6879730,2004.0,2.126976154236567,94.0,3049,40455386.33009198,6.9
