movie_title,production_budget,budget,imdb_score,opening_gross,screens,duration,title_year,cast_total_facebook_likes,aspect_ratio,worldwide_gross
High Fidelity ,20000000,20000000.0,7.6,6429107.0,1183.0,113.0,2000.0,3141,1.85,47881663
Stick It ,20000000,37123391.33528162,6.4,10803610.0,2038.0,103.0,2006.0,14903,1.85,30399714
One Missed Call ,20000000,27000000.0,3.9,12511473.0,2240.0,87.0,2008.0,1834,1.85,44513466
Eye for an Eye ,20000000,20000000.0,6.1,6968044.0,1528.0,101.0,1996.0,3174,1.85,26792700
Street Kings ,20000000,20000000.0,6.8,12469631.0,2467.0,109.0,2008.0,33878,2.35,65454793
The World's End ,20000000,20000000.0,7.0,8790237.0,1551.0,109.0,2013.0,278,2.35,47508505
From Dusk Till Dawn ,20000000,19000000.0,7.3,10240805.0,2004.0,108.0,1996.0,23296,1.85,25728961
You Again ,20000000,20000000.0,5.8,8407513.0,2548.0,105.0,2010.0,4813,2.35,32838945
Nancy Drew ,20000000,20000000.0,5.9,6832318.0,2612.0,99.0,2007.0,3327,2.35,30703845
Alpha and Omega ,20000000,20000000.0,5.3,9106906.0,2625.0,90.0,2010.0,2486,1.85,48958353
Endless Love ,20000000,20000000.0,6.3,15059000.0,2800.0,104.0,2014.0,18760,2.35,34614964
The Covenant ,20000000,20000000.0,5.3,8852485.0,2681.0,97.0,2006.0,3261,2.35,38164784
Monte Carlo ,20000000,20000000.0,5.8,8588318.0,2.0,109.0,2011.0,4257,1.85,39686769
Shorts ,20000000,40000000.0,4.9,6410339.0,3.0,89.0,2009.0,88422,1.85,29870801
Appaloosa ,20000000,37123391.33528162,6.8,248847.0,14.0,115.0,2008.0,10507,2.35,27911453
Secret in Their Eyes ,20000000,19500000.0,6.2,6652996.0,2392.0,111.0,2015.0,9941,2.35,30808558
Reign Over Me ,20000000,20000000.0,7.5,7460690.0,1671.0,124.0,2007.0,17050,2.35,20081987
My Best Friend's Girl ,20000000,40000000.0,5.9,8265357.0,2604.0,112.0,2008.0,3301,1.85,34787111
Georgia Rule ,20000000,20000000.0,5.9,6773870.0,2523.0,113.0,2007.0,4039,2.35,20819601
Into the Wild ,20000000,15000000.0,8.2,212440.0,4.0,148.0,2007.0,18752,2.35,56822960
Simon Birch ,20000000,30000000.0,6.9,3321370.0,596.0,114.0,1998.0,1816,1.85,18310591
Pooh's Heffalump Movie ,20000000,20000000.0,6.4,5805559.0,2529.0,68.0,2005.0,861,1.85,55686944
School for Scoundrels ,20000000,20000000.0,5.9,8602333.0,3004.0,108.0,2006.0,4374,2.35,17807569
Silent Hill: Revelation 3D ,20000000,20000000.0,5.0,8023036.0,2933.0,95.0,2012.0,2173,2.35,55975672
Kung Fu Hustle ,20000000,20000000.0,7.8,269225.0,7.0,99.0,2004.0,537,2.35,102034104
The Country Bears ,20000000,35000000.0,4.0,5309675.0,2553.0,88.0,2002.0,8189,1.85,16988996
21 Grams ,20000000,20000000.0,7.7,274454.0,8.0,124.0,2003.0,7567,1.85,59667625
Armored ,20000000,27000000.0,5.7,6511128.0,1915.0,88.0,2009.0,137712,2.35,23661038
The Kite Runner ,20000000,20000000.0,7.6,471713.0,35.0,128.0,2007.0,904,2.35,74180745
Paparazzi ,20000000,20000000.0,5.8,7855111.0,2115.0,84.0,2004.0,2915,2.35,16612072
A Guy Thing ,20000000,20000000.0,5.6,8006232.0,2515.0,101.0,2003.0,2698,1.85,17430594
Loser ,20000000,20000000.0,5.3,6008611.0,2016.0,98.0,2000.0,1189,1.85,18250106
Capitalism: A Love Story ,20000000,37123391.33528162,7.4,231964.0,4.0,105.0,2009.0,2327,1.85,19121531
Lockout ,20000000,20000000.0,6.1,6231836.0,2308.0,95.0,2012.0,1414,2.35,33943049
Disaster Movie ,20000000,25000000.0,1.9,6945535.0,2642.0,88.0,2008.0,2857,1.85,36720752
What's Your Number? ,20000000,20000000.0,6.0,5421669.0,3002.0,117.0,2011.0,15713,1.85,30163785
The Man Who Knew Too Little ,20000000,20000000.0,6.6,4604819.0,2036.0,94.0,1997.0,15183,1.85,13801755
Crank: High Voltage ,20000000,20000000.0,6.2,6963565.0,2223.0,96.0,2009.0,30541,1.85,35472739
Burnt ,20000000,20000000.0,6.6,5002521.0,3003.0,101.0,2015.0,16926,2.35,32632668
Envy ,20000000,40000000.0,4.8,6160886.0,2445.0,99.0,2004.0,1189,1.85,14566246
One Night with the King ,20000000,20000000.0,6.3,4106862.0,909.0,123.0,2006.0,908,2.35,13725032
Ghost Town ,20000000,20000000.0,6.7,5012315.0,1505.0,102.0,2008.0,500,1.85,29843245
The Quiet American ,20000000,30000000.0,7.1,63574.0,7.0,101.0,2002.0,3431,2.35,26348203
Triple 9 ,20000000,20000000.0,6.3,6109085.0,2205.0,115.0,2016.0,27214,2.35,23390380
The Weather Man ,20000000,22000000.0,6.6,4248465.0,1510.0,102.0,2005.0,13156,1.85,15466961
Undisputed ,20000000,20000000.0,6.1,4548750.0,1102.0,94.0,2002.0,2880,2.35,12398628
12 Rounds ,20000000,22000000.0,5.6,5329240.0,2331.0,108.0,2009.0,2799,2.35,17306648
Let Me In ,20000000,20000000.0,7.2,5147479.0,2021.0,116.0,2010.0,20258,2.35,28270399
Be Kind Rewind ,20000000,20000000.0,6.4,4050655.0,808.0,102.0,2008.0,1778,2.35,30894247
Mrs Henderson Presents ,20000000,20000000.0,7.1,55344.0,2239.67397260274,103.0,2005.0,5637,1.85,27836366
Deconstructing Harry ,20000000,20000000.0,7.4,356476.0,10.0,96.0,1997.0,11867,1.85,10686841
Three to Tango ,20000000,20000000.0,6.1,4406135.0,2234.0,98.0,1999.0,4843,1.37,10570375
Everyone Says I Love You ,20000000,20000000.0,6.8,131678.0,3.0,101.0,1996.0,1614,1.85,34600000
Death Sentence ,20000000,20000000.0,6.8,5337257.0,1822.0,111.0,2007.0,3309,2.35,16907831
Everybody's Fine ,20000000,21000000.0,7.2,3852068.0,2133.0,99.0,2009.0,23409,2.35,9208876
Superbabies: Baby Geniuses 2 ,20000000,20000000.0,1.9,3251856.0,1276.0,88.0,2004.0,1343,2.35,9355369
Battle of the Year ,20000000,20000000.0,5.0,4603177.0,2008.0,110.0,2013.0,3177,1.85,16723377
The Man ,20000000,33000000.0,5.5,4065014.0,2040.0,83.0,2005.0,1019,1.85,10393696
Code Name: The Cleaner ,20000000,20000000.0,4.5,4244142.0,2239.67397260274,91.0,2007.0,2700,1.85,8135024
Inherent Vice ,20000000,20000000.0,6.7,2773260.0,645.0,148.0,2014.0,707,1.85,8692898
Connie and Carla ,20000000,20000000.0,6.3,3254940.0,1014.0,108.0,2004.0,2730,1.85,8047525
Machete Kills ,20000000,20000000.0,5.6,3837183.0,2538.0,107.0,2013.0,2848,1.85,18273009
Doogal ,20000000,20000000.0,2.8,3605899.0,2318.0,77.0,2006.0,2185,1.85,28058652
An American Carol ,20000000,12000000.0,4.3,3656000.0,1639.0,83.0,2008.0,2907,2.35,7022183
Willard ,20000000,22000000.0,6.2,4010593.0,1761.0,100.0,2003.0,1267,2.35,6882696
Strange Wilderness ,20000000,20000000.0,5.3,3001719.0,1208.0,87.0,2008.0,4218,2.35,6947084
Little Boy ,20000000,20000000.0,7.4,2750356.0,1045.0,106.0,2015.0,5705,2.35,7965983
Topsy-Turvy ,20000000,10000000.0,7.4,32718.0,2.0,154.0,1999.0,1690,1.66,6201757
Chasing Mavericks ,20000000,20000000.0,7.2,2268274.0,2002.0,116.0,2012.0,21200,1.85,8300821
A Most Violent Year ,20000000,20000000.0,7.0,1512224.0,818.0,125.0,2014.0,3979,2.35,6071433
A Dangerous Method ,20000000,15000000.0,6.5,167953.0,4.0,99.0,2011.0,23755,1.85,14807531
A Scanner Darkly ,20000000,8700000.0,7.1,391672.0,2239.67397260274,100.0,2006.0,39507,1.85,7405084
Bandslam ,20000000,20000000.0,6.4,2231273.0,2121.0,111.0,2009.0,1573,2.35,12967829
Alone in the Dark ,20000000,20000000.0,2.3,2834421.0,2124.0,94.0,2005.0,838,2.35,8178569
Birth ,20000000,20000000.0,6.1,1705577.0,550.0,100.0,2004.0,2295,1.85,14603001
Flash of Genius ,20000000,20000000.0,7.0,2251075.0,1098.0,119.0,2008.0,64,2.35,4504111
I'm Not There. ,20000000,20000000.0,7.0,730819.0,130.0,135.0,2007.0,36398,2.35,12397613
The Cold Light of Day ,20000000,20000000.0,4.9,1831588.0,1511.0,93.0,2012.0,30134,2.35,25361206
The Brothers Bloom ,20000000,20000000.0,6.9,90400.0,4.0,114.0,2008.0,3014,2.35,5531756
"Synecdoche, New York ",20000000,21000000.0,7.5,172194.0,9.0,124.0,2008.0,24732,2.35,4383538
Bon voyage ,20000000,20000000.0,6.9,27480.0,1.0,114.0,2003.0,1776,2.35,8361736
The Proposition ,20000000,2000000.0,7.4,62723.0,15.0,104.0,2005.0,2129,2.35,5313608
Marci X ,20000000,20000000.0,2.8,872950.0,1200.0,80.0,2003.0,2467,1.85,1646664
Equilibrium ,20000000,20000000.0,7.5,541512.0,301.0,107.0,2002.0,25088,2.35,5345869
Dylan Dog: Dead of Night ,20000000,20000000.0,5.1,754779.0,875.0,107.0,2010.0,1577,2.35,6093725
The Oogieloves in the Big Balloon Adventure ,20000000,20000000.0,6.7,443901.0,2160.0,88.0,2012.0,1978,2.1266829018201814,1065907
The Children of Huang Shi ,20000000,40000000.0,7.1,55760.0,7.0,125.0,2008.0,1003,2.35,8221700
The Yards ,20000000,24000000.0,6.4,57339.0,8.0,115.0,2000.0,11433,2.35,2282710
All Good Things ,20000000,37123391.33528162,6.3,37172.0,2.0,101.0,2010.0,39515,1.85,873617
By the Sea ,20000000,10000000.0,5.3,96250.0,10.0,122.0,2015.0,22319,2.35,3407430
Steamboy ,20000000,2127519898.0,6.9,136148.0,39.0,103.0,2004.0,991,1.85,10468867
The Game of Their Lives ,20000000,20000000.0,6.2,175336.0,64.0,101.0,2005.0,20354,2.35,375474
The Tempest ,20000000,20000000.0,5.4,42436.0,5.0,110.0,2010.0,3785,2.35,277943
CJ7 ,20000000,37123391.33528162,6.5,49770.0,19.0,86.0,2008.0,82,2.35,47300771
Les couloirs du temps: Les visiteurs II ,20000000,140000000.0,6.0,68316.0,24.0,118.0,1998.0,182,2.35,26146072
People I Know ,20000000,22000000.0,5.5,34211.0,5.0,100.0,2002.0,15612,1.85,5694213
Regression ,20000000,37123391.33528162,5.7,33915.0,100.0,106.0,2015.0,10982,2.35,14883495
The Baader Meinhof Complex ,19700000,20000000.0,7.4,17348.0,2.0,184.0,2008.0,1601,1.85,16498827
The Painted Veil ,19400000,19400000.0,7.5,71814.0,2239.67397260274,125.0,2006.0,2608,2.35,15118795
The Devil's Double ,19100000,15000000.0,7.1,96414.0,5.0,109.0,2011.0,35561,2.35,2406666
Bad Teacher ,19000000,20000000.0,5.7,31603106.0,3049.0,97.0,2011.0,5547,1.85,215448997
Just Married ,19000000,18000000.0,5.4,17548993.0,2766.0,95.0,2003.0,2020,1.85,101564935
I Can Do Bad All by Myself ,19000000,13000000.0,4.1,23446785.0,2255.0,113.0,2009.0,1465,1.85,51733921
A Cinderella Story ,19000000,20000000.0,5.9,13623350.0,2625.0,95.0,2004.0,3092,1.85,70164105
Thir13en Ghosts ,19000000,20000000.0,5.5,15165355.0,2781.0,91.0,2001.0,3023,1.33,68467960
House on Haunted Hill ,19000000,19000000.0,5.6,15946032.0,2710.0,93.0,1999.0,2872,1.37,65090541
The Crazies ,19000000,20000000.0,6.5,16067552.0,2.0,101.0,2010.0,2609,2.35,56445534
Leap Year ,19000000,19000000.0,6.4,2727.0,1.0,100.0,2010.0,4094,2.35,32618920
The Book Thief ,19000000,19000000.0,7.6,4864861.0,1234.0,131.0,2013.0,1985,2.35,76086711
Thomas and the Magic Railroad ,19000000,19000000.0,3.6,4154932.0,2106.0,85.0,2000.0,2429,1.85,15911332
Take Me Home Tonight ,19000000,23000000.0,6.3,3464679.0,2003.0,97.0,2011.0,5519,2.35,7576604
Won't Back Down ,19000000,37123391.33528162,6.4,2603370.0,2515.0,121.0,2012.0,3260,2.35,5714913
Kansas City ,19000000,19000000.0,6.3,432183.0,215.0,116.0,1996.0,14579,1.85,1353824
Land of the Dead ,18975000,15000000.0,6.2,10221705.0,2249.0,97.0,2005.0,1876,2.35,47751015
The Amityville Horror ,18500000,19000000.0,6.0,23507007.0,3323.0,90.0,2005.0,120797,2.35,109175673
Adaptation. ,18500000,19000000.0,7.7,384478.0,7.0,81.0,2002.0,25489,1.85,22498520
The Invention of Lying ,18500000,18500000.0,6.4,7027472.0,1707.0,100.0,2009.0,7252,1.85,32679264
Fear and Loathing in Las Vegas ,18500000,18500000.0,7.7,4335095.0,1126.0,118.0,1998.0,43105,2.35,13711903
Neighbors ,18000000,18000000.0,6.4,49033915.0,3279.0,97.0,2014.0,2771,2.35,270594534
Legally Blonde ,18000000,18000000.0,6.2,20377426.0,2620.0,96.0,2001.0,4380,2.35,141809235
Mean Girls ,18000000,17000000.0,7.0,24432195.0,2839.0,97.0,2004.0,5032,1.85,130953026
The Exorcism of Emily Rose ,18000000,20000000.0,6.7,30054300.0,2981.0,122.0,2005.0,2759,2.35,144529078
Deuce Bigalow: Male Gigolo ,18000000,17000000.0,5.7,12224016.0,2151.0,88.0,1999.0,2604,1.85,92935067
Barbershop 2: Back in Business ,18000000,18000000.0,5.7,24241612.0,2711.0,106.0,2004.0,3956,1.85,65842412
The Family Stone ,18000000,17000000.0,6.3,12521027.0,2239.67397260274,103.0,2005.0,1615,1.85,92357499
Bad Santa ,18000000,18000000.0,7.1,12292952.0,2005.0,98.0,2003.0,3151,1.85,77147031
My Big Fat Greek Wedding 2 ,18000000,18000000.0,6.1,17861950.0,3133.0,94.0,2016.0,2259,2.35,91651017
Austin Powers: International Man of Mystery ,18000000,17000000.0,7.0,9548111.0,2187.0,68.0,1997.0,10557,2.35,67683989
Diary of a Wimpy Kid: Rodrick Rules ,18000000,21000000.0,6.6,23751502.0,3167.0,99.0,2011.0,3567,2.35,73695194
Prom Night ,18000000,20000000.0,3.9,20804941.0,2700.0,89.0,2008.0,4867,2.35,57193655
Soul Surfer ,18000000,18000000.0,7.1,10601862.0,2214.0,106.0,2011.0,5024,2.35,47158652
Under the Tuscan Sun ,18000000,18000000.0,6.7,9751425.0,1226.0,113.0,2003.0,1310,1.85,57490024
Birdman or (The Unexpected Virtue of Ignorance) ,18000000,18000000.0,7.8,2471471.0,857.0,119.0,2014.0,21668,1.85,103215094
Gosford Park ,18000000,19800000.0,7.3,3395759.0,658.0,131.0,2001.0,3261,2.35,41300105
Blue Jasmine ,18000000,18000000.0,7.3,612064.0,6.0,98.0,2013.0,1353,2.35,102912961
United 93 ,18000000,15000000.0,7.6,11478360.0,1795.0,111.0,2006.0,313,2.35,77635035
Honey ,18000000,25000000.0,5.3,12856040.0,1942.0,94.0,2003.0,4868,1.85,62646763
Spy Hard ,18000000,18000000.0,5.3,98176.0,2239.67397260274,81.0,1996.0,2653,1.85,26936265
Love the Coopers ,18000000,17000000.0,5.7,8317545.0,2603.0,107.0,2015.0,10691,2.35,42167286
Observe and Report ,18000000,18000000.0,5.8,11017334.0,2727.0,86.0,2009.0,727,2.35,27148898
Love Happens ,18000000,18000000.0,5.6,8057010.0,1898.0,109.0,2009.0,4947,1.85,36133014
Fame ,18000000,18000000.0,5.0,10011682.0,3096.0,123.0,2009.0,5734,2.35,80227619
127 Hours ,18000000,18000000.0,7.6,264851.0,4.0,94.0,2010.0,11984,1.85,60217171
Small Time Crooks ,18000000,18000000.0,6.7,3880723.0,865.0,94.0,2000.0,23283,1.85,29934477
Center Stage ,18000000,18000000.0,6.7,4604621.0,1506.0,115.0,2000.0,1201,2.35,21361109
Catch That Kid ,18000000,18000000.0,5.2,5824860.0,2847.0,91.0,2004.0,18711,1.85,16959614
Life as a House ,18000000,18000000.0,7.5,294056.0,29.0,125.0,2001.0,21622,2.35,23889158
Youth in Revolt ,18000000,18000000.0,6.5,6888334.0,1873.0,90.0,2009.0,16004,1.85,19685588
And So It Goes ,18000000,18000000.0,5.7,4552000.0,1762.0,94.0,2014.0,1673,2.35,17360801
"I Love You, Beth Cooper ",18000000,18000000.0,5.3,4919433.0,1858.0,102.0,2009.0,4072,1.85,16382538
The Tailor of Panama ,18000000,18000000.0,6.1,1837068.0,199.0,109.0,2001.0,14995,2.35,27491653
Labor Day ,18000000,18000000.0,6.9,5175282.0,2584.0,111.0,2013.0,39307,2.35,14189810
Getaway ,18000000,18000000.0,4.4,5606142.0,2130.0,90.0,2013.0,676,2.35,11813989
The Ice Storm ,18000000,18000000.0,7.5,75183.0,3.0,112.0,1997.0,1466,1.85,16011975
Being Julia ,18000000,18000000.0,7.1,101126.0,8.0,104.0,2004.0,847,1.85,14488705
Nine Queens ,18000000,1500000.0,7.9,40724.0,5.0,114.0,2000.0,856,1.85,6734844
The Last Station ,18000000,13000000.0,7.0,94093.0,3.0,112.0,2009.0,1341,2.35,15696146
RocknRolla ,18000000,18000000.0,7.3,144701.0,7.0,114.0,2008.0,46944,2.35,27794339
Mao's Last Dancer ,18000000,37123391.33528162,7.4,199657.0,33.0,117.0,2009.0,1598,1.85,17026609
The Railway Man ,18000000,18000000.0,7.1,61845.0,4.0,116.0,2013.0,39463,2.35,23910210
Midnight Special ,18000000,18000000.0,6.7,190012.0,5.0,112.0,2016.0,5671,2.35,6841142
Metallica Through the Never ,18000000,37123391.33528162,7.2,1672000.0,305.0,93.0,2013.0,1083,2.35,9082906
Anything Else ,18000000,18000000.0,6.4,1673125.0,1033.0,108.0,2003.0,14843,2.35,13203044
The Salton Sea ,18000000,18000000.0,7.2,166309.0,15.0,103.0,2002.0,4094,1.85,676698
The Informers ,18000000,18000000.0,5.1,300000.0,482.0,98.0,2008.0,2215,2.35,315000
Red Lights ,17700000,14000000.0,6.2,10340.0,2.0,114.0,2012.0,25804,2.35,14518884
Superbad ,17500000,20000000.0,7.6,33052411.0,2948.0,119.0,2007.0,17584,1.85,169955142
Madea Goes to Jail ,17500000,37123391.33528162,4.1,41030947.0,2032.0,103.0,2009.0,3699,1.85,90508336
Step Up 2: The Streets ,17500000,23000000.0,6.2,22125429.0,2470.0,98.0,2008.0,816,1.85,148586910
Hoodwinked! ,17500000,17500000.0,6.5,16879402.0,2394.0,80.0,2005.0,14385,1.85,109843390
Hitman ,17500000,24000000.0,6.3,13180769.0,2458.0,94.0,2007.0,2124,2.35,99135571
Hotel Rwanda ,17500000,17500000.0,8.1,100091.0,7.0,121.0,2004.0,4142,2.35,36521223
Beerfest ,17500000,17500000.0,6.3,7031228.0,2964.0,110.0,2006.0,35345,2.35,20159316
Black Nativity ,17500000,17500000.0,4.4,3669530.0,1516.0,93.0,2013.0,1373,2.35,7285135
City of Ghosts ,17500000,17500000.0,6.0,30547.0,6.0,116.0,2002.0,245,1.85,325491
The Others ,17000000,17000000.0,7.6,14089952.0,1678.0,101.0,2001.0,956,1.85,207765056
Let's Be Cops ,17000000,17000000.0,6.5,17813722.0,3094.0,104.0,2014.0,3627,1.85,136890774
I Know What You Did Last Summer ,17000000,17000000.0,5.6,15818645.0,2524.0,99.0,1997.0,50284,2.35,125250091
Sideways ,17000000,12000000.0,7.5,207042.0,4.0,126.0,2004.0,2170,1.85,109793192
The Best Man Holiday ,17000000,17000000.0,6.7,30593000.0,2024.0,123.0,2013.0,5306,2.35,72835710
Pitch Perfect ,17000000,17000000.0,7.2,5149433.0,335.0,112.0,2012.0,12676,1.85,116044347
Evil Dead ,17000000,17000000.0,6.5,25775847.0,3025.0,96.0,2013.0,673,2.35,97778356
"McFarland, USA ",17000000,17000000.0,7.4,11020798.0,2755.0,129.0,2015.0,952,2.35,45707924
The Hills Have Eyes ,17000000,15000000.0,6.4,15708512.0,2620.0,108.0,2006.0,4500,2.35,70355813
40 Days and 40 Nights ,17000000,17000000.0,5.6,12229529.0,2225.0,96.0,2002.0,3294,1.85,95092667
Smokin' Aces ,17000000,17000000.0,6.7,14638755.0,2218.0,109.0,2006.0,19410,2.35,57263440
A Night at the Roxbury ,17000000,17000000.0,6.2,9604791.0,1865.0,82.0,1998.0,9271,1.85,30331165
Beastly ,17000000,17000000.0,5.6,9851102.0,1952.0,86.0,2011.0,17396,2.35,38028230
Lottery Ticket ,17000000,37123391.33528162,4.9,10652297.0,1973.0,99.0,2010.0,4797,2.35,24719879
Dickie Roberts: Former Child Star ,17000000,17000000.0,5.6,6660540.0,2026.0,98.0,2003.0,2713,2.35,23734486
ATL ,17000000,37123391.33528162,6.0,11554404.0,2239.67397260274,105.0,2006.0,1538,2.35,21170563
Summer Catch ,17000000,34000000.0,4.9,7018593.0,2335.0,108.0,2001.0,3344,1.85,19693891
A Simple Plan ,17000000,17000000.0,7.5,3422072.0,660.0,121.0,1998.0,2365,1.85,16316273
Larry the Cable Guy: Health Inspector ,17000000,4000000.0,3.1,6922767.0,1710.0,89.0,2006.0,2135,1.33,15680099
The Adventures of Elmo in Grouchland ,17000000,17000000.0,5.8,3255033.0,1210.0,73.0,1999.0,2020,1.85,11634458
My Life in Ruins ,17000000,17000000.0,5.9,3223161.0,1164.0,98.0,2009.0,2016,1.85,20465206
American Dreamz ,17000000,19000000.0,5.5,3667420.0,1500.0,107.0,2006.0,5992,1.85,16510971
How She Move ,17000000,37123391.33528162,3.3,3957471.0,1531.0,94.0,2007.0,760,1.85,8607815
Running Scared ,17000000,17000000.0,7.4,3381974.0,1611.0,122.0,2006.0,27381,2.35,9729088
The Apparition ,17000000,17000000.0,4.1,2955000.0,810.0,83.0,2012.0,730,2.35,10637281
Bobby Jones: Stroke of Genius ,17000000,37123391.33528162,6.7,1233297.0,1332.0,128.0,2004.0,1727,2.35,2694071
Southland Tales ,17000000,17000000.0,5.5,123428.0,63.0,160.0,2006.0,2340,2.35,364607
Escobar: Paradise Lost ,17000000,17000000.0,6.6,106869.0,105.0,120.0,2014.0,14492,2.1266829018201814,766112
The Young Messiah ,16800000,18500000.0,5.4,3294876.0,1761.0,111.0,2016.0,824,2.35,7155967
Fur: An Imaginary Portrait of Diane Arbus ,16800000,16800000.0,6.5,28815.0,4.0,122.0,2006.0,25173,1.85,2281089
Becoming Jane ,16500000,16500000.0,7.1,2902117.0,601.0,120.0,2007.0,12554,2.35,39380876
House of Sand and Fog ,16500000,15000000.0,7.6,45572.0,2.0,126.0,2003.0,2282,1.85,16157923
Sydney White ,16500000,16500000.0,6.3,5196380.0,2104.0,108.0,2007.0,2785,2.35,13636339
Road Trip ,16000000,15600000.0,6.5,15484004.0,2530.0,94.0,2000.0,3889,1.85,119739110
Varsity Blues ,16000000,16000000.0,6.4,17515723.0,2121.0,106.0,1999.0,23369,1.85,54294169
Moonrise Kingdom ,16000000,16000000.0,7.8,522996.0,4.0,94.0,2012.0,27911,1.85,68582095
The Artist ,16000000,15000000.0,8.0,204878.0,4.0,100.0,2011.0,4606,1.33,128256712
The Unborn ,16000000,16000000.0,4.8,19810585.0,2357.0,89.0,2009.0,12183,2.35,78208812
The Master of Disguise ,16000000,16000000.0,3.3,12554650.0,2565.0,80.0,2002.0,3058,1.85,40363530
The Texas Chainsaw Massacre: The Beginning ,16000000,16000000.0,5.9,18508228.0,2820.0,83.0,2006.0,26402,1.85,50517763
The Roommate ,16000000,16000000.0,4.8,15002635.0,2534.0,91.0,2011.0,5349,2.35,52545707
See Spot Run ,16000000,35000000.0,5.4,9715102.0,2656.0,94.0,2001.0,4194,1.85,43057552
Baby Boy ,16000000,16000000.0,6.4,8606403.0,1533.0,130.0,2001.0,3107,1.85,28734552
Joe Dirt ,16000000,17700000.0,5.9,8016008.0,2638.0,91.0,2001.0,2543,1.85,30987695
The Women ,16000000,16500000.0,4.9,10115121.0,2962.0,114.0,2008.0,3485,1.85,50103808
Hot Fuzz ,16000000,8000000.0,7.9,5848464.0,825.0,121.0,2007.0,485,2.35,81742618
Vicky Cristina Barcelona ,16000000,15500000.0,7.2,3755575.0,692.0,96.0,2008.0,19894,1.85,104504817
Remember Me ,16000000,16000000.0,7.2,8089139.0,2212.0,113.0,2010.0,22088,1.85,56506120
White Oleander ,16000000,16000000.0,7.2,5607480.0,1510.0,109.0,2002.0,2572,1.85,21657770
Jennifer's Body ,16000000,16000000.0,5.1,6868397.0,2702.0,107.0,2009.0,24805,1.85,31943401
Drowning Mona ,16000000,16000000.0,5.6,5802229.0,1981.0,96.0,2000.0,11078,1.85,15980376
How to Deal ,16000000,16000000.0,5.7,5809960.0,2319.0,101.0,2003.0,1882,1.85,14108518
Soul Plane ,16000000,16000000.0,4.4,7008711.0,1566.0,92.0,2004.0,3935,1.85,14553807
The Thirteenth Floor ,16000000,16000000.0,7.0,4278452.0,1815.0,100.0,1999.0,2389,2.35,11810854
The Cookout ,16000000,37123391.33528162,3.6,6219794.0,1303.0,97.0,2004.0,3835,1.85,11540112
Hollywood Ending ,16000000,16000000.0,6.6,2017981.0,765.0,112.0,2002.0,12766,1.85,14839383
Duets ,16000000,15000000.0,6.0,2002588.0,581.0,112.0,2000.0,1227,1.85,4734235
Detroit Rock City ,16000000,15000000.0,6.8,2005512.0,1802.0,95.0,1999.0,2518,2.35,4217115
Things We Lost in the Fire ,16000000,16000000.0,7.2,1561949.0,1142.0,118.0,2007.0,1889,2.35,8120148
The Homesman ,16000000,16000000.0,6.6,139311.0,35.0,122.0,2014.0,2896,2.35,3442853
The Immigrant ,16000000,16000000.0,6.6,44064.0,3.0,120.0,2013.0,11019,2.35,7585011
Steel ,16000000,16000000.0,2.8,870068.0,1260.0,97.0,1997.0,3100,1.85,1686429
The White Countess ,16000000,16000000.0,6.7,67712.0,10.0,135.0,2005.0,2096,1.66,2814566
Enter the Void ,16000000,13000000.0,7.3,43651.0,3.0,161.0,2009.0,943,2.35,1467278
Good ,16000000,15000000.0,6.2,9508.0,2.0,92.0,2008.0,11091,2.35,31631
Juwanna Mann ,15600000,15600000.0,4.5,5474270.0,1325.0,91.0,2002.0,3104,1.85,13771817
Ararat ,15500000,37123391.33528162,6.6,211130.0,6.0,115.0,2002.0,699,1.66,1693000
Slow Burn ,15500000,15500000.0,5.9,778123.0,2239.67397260274,93.0,2005.0,4329,1.85,1237615
Madison ,15500000,37123391.33528162,6.5,268370.0,93.0,94.0,2001.0,3583,2.35,517262
The Yellow Handkerchief ,15500000,15500000.0,6.8,37296.0,7.0,102.0,2008.0,30978,2.35,318623
Wasabi ,15300000,15300000.0,6.6,17560.0,5.0,94.0,2001.0,303,2.35,7000000
Slither ,15250000,15500000.0,6.5,3880270.0,2239.67397260274,95.0,2006.0,1120,1.85,12930343
The King's Speech ,15000000,15000000.0,8.0,355450.0,4.0,118.0,2010.0,15732,1.85,430821168
American Beauty ,15000000,15000000.0,8.4,861531.0,16.0,122.0,1999.0,19078,2.35,356258047
"Crouching Tiger, Hidden Dragon ",15000000,15000000.0,7.9,663205.0,16.0,120.0,2000.0,129,2.35,213514672
Scream ,15000000,15000000.0,7.2,6354586.0,1413.0,103.0,1996.0,1212,2.35,173046663
The Imitation Game ,15000000,14000000.0,8.1,7932292.0,747.0,114.0,2014.0,20295,2.35,227773686
Mama ,15000000,20000000.0,6.2,28123052.0,2647.0,100.0,2013.0,1949,1.85,148095566
Diary of a Wimpy Kid ,15000000,15000000.0,6.2,22126166.0,3077.0,94.0,2010.0,20154,1.85,76954311
The Queen ,15000000,9800000.0,7.3,122014.0,3.0,94.0,2006.0,486,1.85,128885873
Why Did I Get Married? ,15000000,15000000.0,5.6,21353759.0,2011.0,113.0,2007.0,6510,1.85,55934178
The Woman in Black ,15000000,17000000.0,6.4,20874072.0,2855.0,95.0,2012.0,11946,2.35,128955898
When a Stranger Calls ,15000000,15000000.0,5.0,21607203.0,2999.0,87.0,2006.0,2452,2.35,67215435
